tweet,clean_text,crime_type,sentiment
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
Rami,rami,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Maghrabi Arabie,maghrabi arabie,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
☝️,,Other,Neutral
Rami,rami,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
wayf44rer,wayfrer,Other,Neutral
N i d a l,n l,Other,Positive
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Musa Al-Ansari,musa alansari,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
N i d a l,n l,Other,Positive
wayf44rer,wayfrer,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
N i d a l,n l,Other,Positive
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Asim Abu Merjem,asim abu merjem,Other,Neutral
N i d a l,n l,Other,Positive
one who believes,one believes,Other,Neutral
one who believes,one believes,Other,Neutral
one who believes,one believes,Other,Neutral
one who believes,one believes,Other,Neutral
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
one who believes,one believes,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
one who believes,one believes,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
one who believes,one believes,Other,Neutral
N i d a l,n l,Other,Positive
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
wayf44rer,wayfrer,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
one who believes,one believes,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
one who believes,one believes,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
wayf44rer,wayfrer,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
one who believes,one believes,Other,Neutral
N i d a l,n l,Other,Positive
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
N i d a l,n l,Other,Positive
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
كتكات كوكونة,,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
one who believes,one believes,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
N i d a l,n l,Other,Positive
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
N i d a l,n l,Other,Positive
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
one who believes,one believes,Other,Neutral
كتكات كوكونة,,Other,Neutral
one who believes,one believes,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
one who believes,one believes,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
☝️,,Other,Neutral
one who believes,one believes,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
كتكات كوكونة,,Other,Neutral
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
N i d a l,n l,Other,Positive
War BreakingNews,war breakingnews,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Rami,rami,Other,Neutral
كتكات كوكونة,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
one who believes,one believes,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
N i d a l,n l,Other,Positive
one who believes,one believes,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
one who believes,one believes,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
كتكات كوكونة,,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
one who believes,one believes,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
N i d a l,n l,Other,Positive
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
N i d a l,n l,Other,Positive
Umm Abdul-Majeed,umm abdulmajeed,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
كتكات كوكونة,,Other,Neutral
N i d a l,n l,Other,Positive
كتكات كوكونة,,Other,Neutral
one who believes,one believes,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
N i d a l,n l,Other,Positive
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
one who believes,one believes,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Abdul05,abdul,Other,Neutral
one who believes,one believes,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
one who believes,one believes,Other,Neutral
كتكات كوكونة,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
كتكات كوكونة,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
Aiman al-zaishan,aiman alzaishan,Other,Neutral
